fixture_id,league_id,season,date,home_team_id,away_team_id,home_team_name,away_team_name,goals_home,goals_away,score_p1_home,score_p1_away,score_p2_home,score_p2_away,score_p3_home,score_p3_away,score_ot_home,score_ot_away,score_pen_home,score_pen_away,status_short,created_at,reg_goals_home,reg_goals_away,target,home_elo,away_elo,elo_diff,home_rolling_goals,home_rolling_conceded,home_btts_rate,home_rest_days,away_rolling_goals,away_rolling_conceded,away_btts_rate,away_rest_days,form_diff,defensive_diff,btts_interaction,rest_diff
386283,57,2024,2024-10-16 00:00:00,681,697,Dallas Stars,San Jose Sharks,3,2,0,0,2,2,0,0,0,0,3,1,AP,2026-01-02 16:05:28.182249,2,2,1,1668.8696935433898,1295.1422226718341,373.7274708715556,3.2,1.6,0.6,2.0,2.6,3.2,0.8,2.0,0.6000000000000001,-1.6,0.48,0.0
386285,57,2024,2024-10-16 01:00:00,675,678,Calgary Flames,Chicago Blackhawks,3,1,1,1,1,0,1,0,0,0,0,0,FT,2026-01-02 16:05:28.182249,3,1,2,1517.74798843501,1356.7082444420637,161.03974399294634,3.8,3.4,1.0,2.0,3.0,3.2,1.0,2.0,0.7999999999999998,0.19999999999999973,1.0,0.0
386286,57,2024,2024-10-16 02:00:00,683,695,Edmonton Oilers,Philadelphia Flyers,4,3,0,2,2,1,1,0,1,0,0,0,AOT,2026-01-02 16:05:28.182249,3,3,1,1479.6121005075263,1456.2116910015518,23.400409505974494,1.2,5.0,0.8,2.0,2.8,4.0,1.0,3.0,-1.5999999999999999,1.0,0.8,-1.0
364577,146,2024,2024-10-16 15:00:00,135,361,Trinec,Unia Oswiecim,7,3,5,1,0,1,2,1,0,0,0,0,FT,2026-01-02 16:15:13.513313,7,3,2,1536.7784798159762,1503.676729868512,33.101749947464214,3.2,2.4,1.0,7.0,3.0,2.8,1.0,7.0,0.20000000000000018,-0.3999999999999999,1.0,0.0
364604,146,2024,2024-10-16 15:30:00,178,242,Pelicans,Rouen,10,1,3,0,3,0,4,1,0,0,0,0,FT,2026-01-02 16:15:13.513313,10,1,2,1517.9396624457158,1430.851510760929,87.08815168478691,2.6,3.4,0.8,7.0,2.2,4.4,1.0,6.0,0.3999999999999999,-1.0000000000000004,0.8,1.0
364581,146,2024,2024-10-16 15:30:00,181,551,Tappara,Lausanne,0,2,0,0,0,0,0,2,0,0,0,0,FT,2026-01-02 16:15:13.513313,0,2,0,1545.6535676824778,1538.2162469620002,7.437320720477601,3.8,2.8,1.0,7.0,3.0,1.4,1.0,6.0,0.7999999999999998,1.4,1.0,1.0
364597,146,2024,2024-10-16 17:30:00,248,162,Eisbaren Berlin,Sonderjyske Ishockey,8,0,4,0,3,0,1,0,0,0,0,0,FT,2026-01-02 16:15:13.513313,8,0,2,1483.170543267257,1430.9904948039705,52.18004846328654,2.6,3.0,0.8,7.0,1.0,5.0,0.6,8.0,1.6,-2.0,0.48,-1.0
364563,146,2024,2024-10-16 18:00:00,602,132,Sheffield,Pardubice,3,2,0,0,2,1,0,1,0,0,3,2,AP,2026-01-02 16:15:13.513313,2,2,1,1523.009816151079,1521.3672582538782,1.6425578972007315,2.8,2.0,1.0,8.0,3.6,1.8,0.8,7.0,-0.8000000000000003,0.19999999999999996,0.8,1.0
364602,146,2024,2024-10-16 18:20:00,749,556,Klagenfurt,Zurich,1,5,0,1,0,3,1,1,0,0,0,0,FT,2026-01-02 16:15:13.513313,1,5,0,1476.6695710986937,1524.5115476240803,-47.8419765253866,2.4,3.8,0.8,7.0,2.8,1.8,1.0,8.0,-0.3999999999999999,1.9999999999999998,0.8,-1.0
373294,58,2024,2024-10-16 23:00:00,1415,614,Bridgeport Islanders,Hershey Bears,2,3,0,0,2,1,0,2,0,0,0,0,FT,2026-01-02 16:09:24.483887,2,3,0,1383.312916103988,1613.0529088213702,-229.73999271738217,2.2,3.4,0.8,3.0,3.6,3.8,1.0,3.0,-1.4,-0.3999999999999999,0.8,0.0
386287,57,2024,2024-10-16 23:00:00,696,674,Pittsburgh Penguins,Buffalo Sabres,6,5,1,3,2,0,2,2,1,0,0,0,AOT,2026-01-02 16:05:28.182249,5,5,1,1530.8150485055762,1496.702149566455,34.11289893912112,4.2,3.8,0.8,1.0,2.2,3.0,1.0,4.0,2.0,0.7999999999999998,0.8,-3.0
386288,57,2024,2024-10-16 23:30:00,700,685,Toronto Maple Leafs,Los Angeles Kings,6,2,3,0,2,0,1,2,0,0,0,0,FT,2026-01-02 16:05:28.182249,6,2,2,1565.869257297339,1518.661864228199,47.207393069139926,2.6,1.4,0.6,4.0,3.4,2.8,1.0,2.0,-0.7999999999999998,-1.4,0.6,2.0
386289,57,2024,2024-10-17 01:30:00,679,673,Colorado Avalanche,Boston Bruins,3,5,1,2,1,2,1,1,0,0,0,0,FT,2026-01-02 16:05:28.182249,3,5,0,1477.796634900706,1493.514206110316,-15.717571209610014,2.8,4.6,1.0,2.0,2.8,3.4,0.8,2.0,0.0,1.1999999999999997,0.8,0.0
373295,58,2024,2024-10-17 02:00:00,2048,2158,Coachella Valley Firebirds,Calgary Wranglers,1,3,1,2,0,0,0,1,0,0,0,0,FT,2026-01-02 16:09:24.483887,1,3,0,1592.9425773017197,1509.0192249914646,83.92335231025504,2.0,3.2,1.0,5.0,2.8,4.0,0.8,3.0,-0.7999999999999998,-0.7999999999999998,0.8,2.0
386290,57,2024,2024-10-17 02:00:00,670,2483,Anaheim Ducks,Utah Mammoth,5,4,1,2,2,0,1,2,1,0,0,0,AOT,2026-01-02 16:05:28.182249,4,4,1,1373.2268779117403,1509.400697575912,-136.1738196641718,2.0,2.2,0.6,3.0,3.2,3.0,0.8,2.0,-1.2000000000000002,-0.7999999999999998,0.48,1.0
386293,57,2024,2024-10-17 23:00:00,688,685,Montreal Canadiens,Los Angeles Kings,1,4,1,1,0,1,0,2,0,0,0,0,FT,2026-01-02 16:05:28.182249,1,4,0,1446.1550394923497,1505.687520854388,-59.5324813620382,2.8,3.4,0.8,2.0,3.0,3.8,1.0,0.0,-0.20000000000000018,-0.3999999999999999,0.8,2.0
386294,57,2024,2024-10-17 23:00:00,693,690,Ottawa Senators,New Jersey Devils,1,3,0,0,0,2,1,1,0,0,0,0,FT,2026-01-02 16:05:28.182249,1,3,0,1488.7718816523197,1458.6258335582133,30.14604809410639,3.6,3.4,1.0,3.0,3.0,2.4,0.8,2.0,0.6000000000000001,1.0,0.8,1.0
386296,57,2024,2024-10-17 23:00:00,703,681,Washington Capitals,Dallas Stars,3,2,0,1,3,1,0,0,0,0,0,0,FT,2026-01-02 16:05:28.182249,3,2,2,1487.1904508364805,1656.995852563914,-169.8054017274335,3.2,3.4,0.8,2.0,2.8,1.6,0.6,1.0,0.40000000000000036,1.7999999999999998,0.48,1.0
386295,57,2024,2024-10-17 23:00:00,699,702,Tampa Bay Lightning,Vegas Golden Knights,4,3,2,2,0,1,2,0,0,0,0,0,FT,2026-01-02 16:05:28.182249,4,3,2,1587.793557725776,1517.144903126406,70.64865459937005,2.6,1.0,1.0,2.0,4.4,3.6,1.0,2.0,-1.8000000000000003,-2.6,1.0,0.0
386292,57,2024,2024-10-17 23:00:00,684,701,Florida Panthers,Vancouver Canucks,2,3,1,1,1,1,0,0,0,1,0,0,AOT,2026-01-02 16:05:28.182249,2,2,1,1613.3169823279595,1530.4617865159676,82.85519581199196,3.4,3.6,1.0,2.0,2.8,2.8,1.0,2.0,0.6000000000000001,0.8000000000000003,1.0,0.0
386291,57,2024,2024-10-17 23:15:00,680,674,Columbus Blue Jackets,Buffalo Sabres,6,4,2,0,2,3,2,1,0,0,0,0,FT,2026-01-02 16:05:28.182249,6,4,2,1427.1285941475487,1498.1702073460565,-71.04161319850778,3.0,4.2,1.0,2.0,2.6,3.4,1.0,1.0,0.3999999999999999,0.8000000000000003,1.0,1.0
386297,57,2024,2024-10-17 23:30:00,682,692,Detroit Red Wings,New York Rangers,2,5,0,2,1,3,1,0,0,0,0,0,FT,2026-01-02 16:05:28.182249,2,5,0,1460.2853892942833,1610.3182352181173,-150.03284592383397,2.4,3.2,0.8,3.0,4.4,3.0,0.8,3.0,-2.0000000000000004,0.20000000000000018,0.6400000000000001,0.0
386299,57,2024,2024-10-18 00:00:00,698,691,St. Louis Blues,New York Islanders,1,0,0,0,0,0,0,0,1,0,0,0,AOT,2026-01-02 16:05:28.182249,0,0,1,1406.7806219162073,1545.4452250877134,-138.6646031715061,2.6,4.0,1.0,2.0,3.8,2.8,0.8,2.0,-1.1999999999999997,1.2000000000000002,0.8,0.0
386298,57,2024,2024-10-18 00:00:00,689,683,Nashville Predators,Edmonton Oilers,2,4,1,1,1,2,0,1,0,0,0,0,FT,2026-01-02 16:05:28.182249,2,4,0,1501.4019854359763,1478.6033484789232,22.798636957053077,3.0,4.6,0.8,2.0,1.4,4.4,0.8,1.0,1.6,0.1999999999999993,0.6400000000000001,1.0
386300,57,2024,2024-10-18 00:30:00,678,697,Chicago Blackhawks,San Jose Sharks,4,2,2,0,1,1,1,1,0,0,0,0,FT,2026-01-02 16:05:28.182249,4,2,2,1348.2023495991773,1307.0160636513099,41.18628594786742,3.0,2.6,1.0,1.0,2.8,3.0,0.8,2.0,0.20000000000000018,-0.3999999999999999,0.8,-1.0
386301,57,2024,2024-10-18 02:00:00,1436,695,Seattle Kraken,Philadelphia Flyers,6,4,1,2,4,0,1,2,0,0,0,0,FT,2026-01-02 16:05:28.182249,6,4,2,1453.199762155707,1457.220443030155,-4.020680874447862,3.8,2.8,0.8,2.0,2.8,3.8,1.0,2.0,1.0,-1.0,0.8,0.0
389357,142,2024,2024-10-18 11:30:00,276,319,Ferencvaros,Energija Elektrenai,6,0,5,0,1,0,0,0,0,0,0,0,FT,2026-01-02 16:16:03.409083,6,0,2,1498.040785367598,1541.963650659002,-43.92286529140415,5.0,2.8,0.8,333.0,0.0,0.0,0.0,25.0,5.0,2.8,0.0,308.0
389358,142,2024,2024-10-18 14:00:00,504,1453,Acroni Jesenice,KHL Sisak,3,1,0,0,1,1,2,0,0,0,0,0,FT,2026-01-02 16:16:03.409083,3,1,2,1486.702544287374,1535.5885115162814,-48.885967228907475,2.4,3.0,0.8,697.0,6.0,5.0,0.8,26.0,-3.6,-2.0,0.6400000000000001,671.0
389359,142,2024,2024-10-18 15:30:00,315,271,Mogo,Brasov,3,4,2,0,1,3,0,0,0,1,0,0,AOT,2026-01-02 16:16:03.409083,3,3,1,1500.0,1515.155035071706,-15.155035071705925,0.0,0.0,0.0,7.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,-362.0
389360,142,2024,2024-10-18 18:00:00,295,1414,Ritten,Sokil Kyiv,5,4,1,1,3,1,1,2,0,0,0,0,FT,2026-01-02 16:16:03.409083,5,4,2,1500.0,1486.257888279067,13.742111720933053,0.0,0.0,0.0,7.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,-362.0
373297,58,2024,2024-10-18 23:00:00,611,618,Grand Rapids Griffins,Manitoba Moose,1,0,0,0,1,0,0,0,0,0,0,0,FT,2026-01-02 16:09:24.483887,1,0,2,1476.4195074843462,1459.1745211421965,17.244986342149787,2.0,2.0,0.6,5.0,3.2,3.0,0.8,5.0,-1.2000000000000002,-1.0,0.48,0.0
373298,58,2024,2024-10-18 23:00:00,612,626,Hartford Wolf Pack,Springfield Thunderbirds,6,5,4,2,1,2,1,1,0,0,0,0,FT,2026-01-02 16:09:24.483887,6,5,2,1486.5198845977561,1382.3679024646972,104.15198213305894,3.4,3.0,1.0,5.0,1.8,3.4,1.0,5.0,1.5999999999999999,-0.3999999999999999,1.0,0.0
373296,58,2024,2024-10-18 23:00:00,607,609,Charlotte Checkers,Cleveland Monsters,5,2,3,1,2,0,0,1,0,0,0,0,FT,2026-01-02 16:09:24.483887,5,2,2,1554.1791484434568,1590.1797834641582,-36.00063502070134,3.2,2.4,0.8,5.0,3.6,3.0,1.0,5.0,-0.3999999999999999,-0.6000000000000001,0.8,0.0
386302,57,2024,2024-10-18 23:00:00,696,676,Pittsburgh Penguins,Carolina Hurricanes,1,4,1,1,0,2,0,1,0,0,0,0,FT,2026-01-02 16:05:28.182249,1,4,0,1529.3469907259748,1657.142244396661,-127.79525367068618,3.8,4.2,0.8,2.0,3.0,3.2,1.0,3.0,0.7999999999999998,1.0,0.8,-1.0
373299,58,2024,2024-10-18 23:00:00,616,628,Laval Rocket,Syracuse Crunch,5,2,1,0,1,2,3,0,0,0,0,0,FT,2026-01-02 16:09:24.483887,5,2,2,1456.2100079680254,1508.0035870576799,-51.793579089654486,2.4,2.8,1.0,5.0,3.4,3.0,0.8,6.0,-1.0,-0.20000000000000018,0.8,-1.0
373301,58,2024,2024-10-18 23:05:00,622,630,Rochester Americans,Toronto Marlies,2,4,1,0,1,3,0,1,0,0,0,0,FT,2026-01-02 16:09:24.483887,2,4,0,1567.20784508729,1521.1489429259252,46.05890216136481,3.6,2.6,1.0,6.0,3.8,2.2,1.0,5.0,-0.19999999999999973,0.3999999999999999,1.0,1.0
373300,58,2024,2024-10-18 23:05:00,633,617,Wilkes-Barre/Scranton,Lehigh Valley Phantoms,4,3,4,0,0,2,0,1,0,0,0,0,FT,2026-01-02 16:09:24.483887,4,3,2,1565.0576926944814,1477.1340510665352,87.92364162794615,4.2,3.0,1.0,5.0,2.4,4.2,1.0,6.0,1.8000000000000003,-1.2000000000000002,1.0,-1.0
386303,57,2024,2024-10-19 00:00:00,704,697,Winnipeg Jets,San Jose Sharks,8,3,4,1,1,1,3,1,0,0,0,0,FT,2026-01-02 16:05:28.182249,8,3,2,1570.819759487805,1293.7859358737762,277.03382361402873,3.2,1.2,0.8,5.0,2.8,3.4,0.8,0.0,0.40000000000000036,-2.2,0.6400000000000001,5.0
373302,58,2024,2024-10-19 00:00:00,623,619,Rockford IceHogs,Milwaukee Admirals,3,6,2,2,1,3,0,1,0,0,0,0,FT,2026-01-02 16:09:24.483887,3,6,0,1501.0116837556147,1528.3067237959153,-27.29504004030059,3.0,3.2,1.0,6.0,2.4,2.4,0.8,6.0,0.6000000000000001,0.8000000000000003,0.8,0.0
386304,57,2024,2024-10-19 01:00:00,679,670,Colorado Avalanche,Anaheim Ducks,4,3,0,2,1,0,2,1,1,0,0,0,AOT,2026-01-02 16:05:28.182249,3,3,1,1463.474754458887,1378.8223469912066,84.6524074676804,2.8,5.4,1.0,1.0,2.8,2.2,0.8,1.0,0.0,3.2,0.8,0.0
373303,58,2024,2024-10-19 01:05:00,610,1439,Colorado Eagles,Abbotsford Canucks,1,2,0,0,0,0,1,1,0,0,0,1,AP,2026-01-02 16:09:24.483887,1,1,1,1542.1579358910608,1556.911250142677,-14.753314251616302,2.4,2.8,1.0,6.0,2.2,3.4,0.8,5.0,0.19999999999999973,-0.6000000000000001,0.8,1.0
373304,58,2024,2024-10-19 02:00:00,613,2158,Henderson Silver Knights,Calgary Wranglers,3,5,0,3,1,1,2,1,0,0,0,0,FT,2026-01-02 16:09:24.483887,3,5,0,1393.0727817146474,1527.5736254794606,-134.50084376481323,3.0,4.6,1.0,6.0,2.8,3.6,0.8,2.0,0.20000000000000018,0.9999999999999996,0.8,4.0
373306,58,2024,2024-10-19 02:00:00,624,2048,San Diego Gulls,Coachella Valley Firebirds,5,6,1,3,0,3,4,0,0,0,0,0,FT,2026-01-02 16:09:24.483887,5,6,0,1394.5634116928209,1574.3881768137237,-179.82476512090284,3.0,4.0,1.0,5.0,1.8,3.2,1.0,2.0,1.2,0.7999999999999998,1.0,3.0
373305,58,2024,2024-10-19 02:00:00,620,603,Ontario Reign,Bakersfield Condors,1,4,0,1,1,1,0,2,0,0,0,0,FT,2026-01-02 16:09:24.483887,1,4,0,1595.2915011373857,1519.1988400214018,76.0926611159839,2.8,4.0,0.8,5.0,2.2,3.2,1.0,7.0,0.5999999999999996,0.7999999999999998,0.8,-2.0
389361,142,2024,2024-10-19 11:30:00,319,315,Energija Elektrenai,Mogo,5,6,0,2,3,3,2,1,0,0,0,0,FT,2026-01-02 16:16:03.409083,5,6,0,1525.0773862363662,1500.6538808038874,24.423505432478805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
389362,142,2024,2024-10-19 14:00:00,504,1414,Acroni Jesenice,Sokil Kyiv,5,2,2,1,3,1,0,0,0,0,0,0,FT,2026-01-02 16:16:03.409083,5,2,2,1503.7993022228545,1471.8508737365587,31.948428486295825,1.6,3.0,0.8,1.0,0.0,0.0,0.0,0.0,1.6,3.0,0.0,1.0
389363,142,2024,2024-10-19 15:30:00,276,271,Ferencvaros,Brasov,4,5,1,0,2,2,1,2,0,1,0,0,AOT,2026-01-02 16:16:03.409083,4,4,1,1514.9270497902337,1514.5011542678185,0.42589552241520323,4.2,2.8,0.8,1.0,0.0,0.0,0.0,1.0,4.2,2.8,0.0,0.0
386305,57,2024,2024-10-19 17:00:00,693,699,Ottawa Senators,Tampa Bay Lightning,5,4,2,0,2,3,1,1,0,0,0,0,FT,2026-01-02 16:05:28.182249,5,4,2,1472.4736284946352,1599.7847658783717,-127.31113738373642,3.2,3.4,1.0,1.0,2.8,1.4,1.0,1.0,0.40000000000000036,2.0,1.0,0.0
389364,142,2024,2024-10-19 18:00:00,1453,295,KHL Sisak,Ritten,2,10,1,5,0,2,1,3,0,0,0,0,FT,2026-01-02 16:16:03.409083,2,10,0,1518.4917535808008,1514.4070145425083,4.084739038292582,6.2,3.2,1.0,1.0,0.0,0.0,0.0,1.0,6.2,3.2,0.0,0.0
386306,57,2024,2024-10-19 18:00:00,689,682,Nashville Predators,Detroit Red Wings,2,5,1,1,0,1,1,3,0,0,0,0,FT,2026-01-02 16:05:28.182249,2,5,0,1485.419099504372,1451.3881227885636,34.03097671580849,2.2,4.6,0.8,1.0,2.2,3.6,0.8,1.0,0.0,0.9999999999999996,0.6400000000000001,0.0
373308,58,2024,2024-10-19 19:00:00,630,622,Toronto Marlies,Rochester Americans,3,2,0,2,2,0,1,0,0,0,0,0,FT,2026-01-02 16:09:24.483887,3,2,2,1538.1258979113015,1550.2308901019137,-12.104992190612165,4.0,2.0,1.0,0.0,3.4,2.8,1.0,0.0,0.6000000000000001,-0.7999999999999998,1.0,0.0
373307,58,2024,2024-10-19 19:00:00,616,628,Laval Rocket,Syracuse Crunch,1,0,1,0,0,0,0,0,0,0,0,0,FT,2026-01-02 16:09:24.483887,1,0,2,1473.4296980898223,1490.783896935883,-17.354198846060626,3.2,2.8,1.0,0.0,3.0,2.8,0.8,0.0,0.20000000000000018,0.0,0.8,0.0
386307,57,2024,2024-10-19 20:00:00,681,683,Dallas Stars,Edmonton Oilers,4,1,0,0,1,0,3,1,0,0,0,0,FT,2026-01-02 16:05:28.182249,4,1,2,1635.1976244851508,1494.5862344105274,140.6113900746234,2.6,1.6,0.6,1.0,2.0,4.0,0.8,1.0,0.6000000000000001,-2.4,0.48,0.0
373310,58,2024,2024-10-19 22:00:00,612,1415,Hartford Wolf Pack,Bridgeport Islanders,5,4,1,1,2,1,1,2,1,0,0,0,AOT,2026-01-02 16:09:24.483887,4,4,1,1497.153304768774,1377.0007850199006,120.15251974887337,4.4,3.2,1.0,0.0,1.8,3.8,0.8,2.0,2.6000000000000005,-0.5999999999999996,0.8,-2.0
373309,58,2024,2024-10-19 22:00:00,607,609,Charlotte Checkers,Cleveland Monsters,2,4,1,1,0,1,1,2,0,0,0,0,FT,2026-01-02 16:09:24.483887,2,4,0,1570.727881986574,1573.631049921041,-2.903167934467092,3.6,2.6,0.8,0.0,3.0,3.8,1.0,0.0,0.6000000000000001,-1.1999999999999997,0.8,0.0
386308,57,2024,2024-10-19 22:00:00,684,702,Florida Panthers,Vegas Golden Knights,4,3,0,1,2,1,1,1,1,0,0,0,AOT,2026-01-02 16:05:28.182249,3,3,1,1609.8061400410606,1505.1536949738104,104.65244506725026,2.6,3.2,1.0,1.0,4.0,3.2,1.0,1.0,-1.4,0.0,1.0,0.0
386310,57,2024,2024-10-19 23:00:00,698,676,St. Louis Blues,Carolina Hurricanes,4,3,0,1,3,0,1,2,0,0,0,0,FT,2026-01-02 16:05:28.182249,4,3,2,1412.468414430835,1666.8609365085179,-254.39252207768277,2.2,2.8,0.8,1.0,3.0,2.2,1.0,1.0,-0.7999999999999998,0.5999999999999996,0.8,0.0
386309,57,2024,2024-10-19 23:00:00,700,692,Toronto Maple Leafs,New York Rangers,1,4,0,1,0,1,1,2,0,0,0,0,FT,2026-01-02 16:05:28.182249,1,4,0,1578.84360067115,1619.215501723837,-40.37190105268701,3.4,1.8,0.8,2.0,4.4,2.6,0.8,1.0,-1.0000000000000004,-0.8,0.6400000000000001,1.0
386311,57,2024,2024-10-19 23:00:00,691,688,New York Islanders,Montreal Canadiens,4,3,2,1,0,1,1,1,0,0,3,2,AP,2026-01-02 16:05:28.182249,3,3,1,1539.7574325730857,1433.7004011464367,106.05703142664902,3.0,2.2,0.6,1.0,2.6,3.4,0.8,2.0,0.3999999999999999,-1.1999999999999997,0.48,-1.0
386312,57,2024,2024-10-19 23:00:00,695,701,Philadelphia Flyers,Vancouver Canucks,0,3,0,1,0,2,0,0,0,0,0,0,FT,2026-01-02 16:05:28.182249,0,3,0,1442.0468640316471,1533.9726288028664,-91.92576477121929,3.4,4.2,1.0,1.0,2.8,2.8,1.0,2.0,0.6000000000000001,1.4000000000000004,1.0,-1.0
386313,57,2024,2024-10-19 23:00:00,690,703,New Jersey Devils,Washington Capitals,5,6,1,3,2,2,2,0,0,1,0,0,AOT,2026-01-02 16:05:28.182249,5,5,1,1474.9240867158978,1508.9886789152438,-34.06459219934595,3.0,2.4,0.8,2.0,3.0,2.2,0.8,2.0,0.0,0.19999999999999973,0.6400000000000001,0.0
386314,57,2024,2024-10-19 23:00:00,680,687,Columbus Blue Jackets,Minnesota Wild,1,3,0,1,0,0,1,2,0,0,0,0,FT,2026-01-02 16:05:28.182249,1,3,0,1445.1536650824814,1548.9113473401785,-103.75768225769707,4.0,4.4,1.0,1.0,3.6,1.8,1.0,3.0,0.3999999999999999,2.6000000000000005,1.0,-2.0
373311,58,2024,2024-10-19 23:00:00,604,632,Belleville Senators,Utica Comets,5,4,3,0,1,2,1,2,0,0,0,0,FT,2026-01-02 16:09:24.483887,5,4,2,1545.492512011156,1479.1209097526278,66.37160225852813,1.8,2.4,1.0,7.0,1.8,4.0,0.8,7.0,0.0,-1.6,0.8,0.0
373312,58,2024,2024-10-19 23:00:00,611,618,Grand Rapids Griffins,Manitoba Moose,2,1,0,0,1,0,1,1,0,0,0,0,FT,2026-01-02 16:09:24.483887,2,1,2,1490.6755923878338,1444.9184362387089,45.75715614912497,1.8,1.6,0.4,1.0,2.4,3.0,0.6,1.0,-0.5999999999999999,-1.4,0.24,0.0
373313,58,2024,2024-10-19 23:00:00,614,608,Hershey Bears,Chicago Wolves,2,3,0,0,1,1,1,1,0,1,0,0,AOT,2026-01-02 16:09:24.483887,2,2,1,1619.3650399054577,1378.468511559351,240.8965283461066,3.6,3.6,1.0,3.0,2.8,3.2,1.0,6.0,0.8000000000000003,0.3999999999999999,1.0,-3.0
373314,58,2024,2024-10-19 23:00:00,619,623,Milwaukee Admirals,Rockford IceHogs,5,2,3,0,0,1,2,1,0,0,0,0,FT,2026-01-02 16:09:24.483887,5,2,2,1542.1307205865842,1487.187686964946,54.94303362163828,3.4,2.0,0.8,0.0,3.0,3.8,1.0,0.0,0.3999999999999999,-1.7999999999999998,0.8,0.0
373315,58,2024,2024-10-19 23:05:00,617,633,Lehigh Valley Phantoms,Wilkes-Barre/Scranton,0,3,0,1,0,0,0,2,0,0,0,0,FT,2026-01-02 16:09:24.483887,0,3,0,1465.8510097638261,1576.3407339971905,-110.48972423336431,2.4,4.0,1.0,1.0,4.4,3.0,1.0,1.0,-2.0000000000000004,1.0,1.0,0.0
373316,58,2024,2024-10-19 23:05:00,626,621,Springfield Thunderbirds,Providence Bruins,4,2,1,0,3,2,0,0,0,0,0,0,FT,2026-01-02 16:09:24.483887,4,2,2,1371.7344822936793,1540.4845142344172,-168.75003194073793,2.2,4.0,1.0,1.0,3.0,2.0,1.0,7.0,-0.7999999999999998,2.0,1.0,-6.0
386315,57,2024,2024-10-20 00:00:00,678,674,Chicago Blackhawks,Buffalo Sabres,2,4,0,2,2,1,0,1,0,0,0,0,FT,2026-01-02 16:05:28.182249,2,4,0,1361.432477376711,1480.1451364111238,-118.71265903441281,2.6,2.6,1.0,1.0,3.2,3.8,1.0,2.0,-0.6000000000000001,-1.1999999999999997,1.0,-1.0
386316,57,2024,2024-10-20 01:00:00,2483,673,Utah Mammoth,Boston Bruins,2,1,0,0,0,1,1,0,1,0,0,0,AOT,2026-01-02 16:05:28.182249,1,1,1,1503.8052284964458,1507.8360865521352,-4.03085805568935,3.6,3.6,0.8,2.0,3.8,3.6,1.0,2.0,-0.19999999999999973,0.0,0.8,0.0
373318,58,2024,2024-10-20 01:00:00,613,2158,Henderson Silver Knights,Calgary Wranglers,0,4,0,0,0,2,0,2,0,0,0,0,FT,2026-01-02 16:09:24.483887,0,4,0,1383.6059619340415,1537.0404452600665,-153.43448332602497,3.0,4.6,1.0,0.0,2.8,2.8,0.8,0.0,0.20000000000000018,1.7999999999999998,0.8,0.0
373319,58,2024,2024-10-20 01:05:00,610,1439,Colorado Eagles,Abbotsford Canucks,6,1,0,0,2,0,4,1,0,0,0,0,FT,2026-01-02 16:09:24.483887,6,1,2,1542.794505105761,1556.274680927977,-13.480175822216097,2.2,2.2,1.0,1.0,2.2,3.0,0.8,1.0,0.0,-0.7999999999999998,0.8,0.0
373321,58,2024,2024-10-20 02:00:00,631,629,Tucson Roadrunners,Texas Stars,4,6,2,1,1,2,1,3,0,0,0,0,FT,2026-01-02 16:09:24.483887,4,6,0,1560.7774804012427,1421.222751455779,139.5547289454637,3.6,2.6,1.0,7.0,3.0,4.4,1.0,7.0,0.6000000000000001,-1.8000000000000003,1.0,0.0
373317,58,2024,2024-10-20 02:00:00,625,615,San Jose Barracuda,Iowa Wild,5,0,0,0,1,0,4,0,0,0,0,0,FT,2026-01-02 16:09:24.483887,5,0,2,1492.4850932015065,1409.5035976173049,82.98149558420164,3.8,3.0,0.8,6.0,3.4,3.4,1.0,6.0,0.3999999999999999,-0.3999999999999999,0.8,0.0
373320,58,2024,2024-10-20 02:00:00,603,624,Bakersfield Condors,San Diego Gulls,2,3,0,0,1,1,1,1,0,1,0,0,AOT,2026-01-02 16:09:24.483887,2,2,1,1537.432486750254,1386.7008314974535,150.73165525280046,2.8,2.4,1.0,1.0,3.2,4.4,1.0,1.0,-0.40000000000000036,-2.0000000000000004,1.0,0.0
386317,57,2024,2024-10-20 02:00:00,1436,675,Seattle Kraken,Calgary Flames,2,1,0,1,1,0,0,0,1,0,0,0,AOT,2026-01-02 16:05:28.182249,1,1,1,1468.3733411542148,1526.2538832778964,-57.88054212368161,3.8,3.2,0.8,2.0,4.0,2.6,1.0,4.0,-0.20000000000000018,0.6000000000000001,0.8,-2.0
389365,142,2024,2024-10-20 11:30:00,315,276,Mogo,Ferencvaros,5,2,3,0,2,1,0,1,0,0,0,0,FT,2026-01-02 16:16:03.409083,5,2,2,1516.7065948362253,1514.9086624116733,1.797932424552073,0.0,0.0,0.0,1.0,3.8,3.4,0.8,0.0,-3.8,-3.4,0.0,1.0
389366,142,2024,2024-10-20 14:00:00,1414,1453,Sokil Kyiv,KHL Sisak,2,4,1,2,0,1,1,1,0,0,0,0,FT,2026-01-02 16:16:03.409083,2,4,0,1458.2263236500228,1503.31540934532,-45.08908569529717,2.4,4.6,1.0,1.0,6.2,3.2,1.0,0.0,-3.8000000000000003,1.3999999999999995,1.0,1.0
